date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:54:08	2364/2364	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:54:08%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fabout%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embedbe07	(from https://kit.baliniz.com/payze/about/)
01:54:09	89264/89264	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2012:35:34%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/mobile2-ADPM2QY.png	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/mobile2-ADPM2QY.png	(from https://kit.baliniz.com/payze/about/)
01:54:11	10101/10101	---M-Z	200	added ('OK')	text/css	date:Thu,%2022%20Jun%202023%2008:59:09%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://kit.baliniz.com/payze/about/)
01:54:12	116820/116820	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:45%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/portrait-of-confident-business-middle-aged-counsel-JWSB3V6.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/portrait-of-confident-business-middle-aged-counsel-JWSB3V6.jpg	(from https://kit.baliniz.com/payze/about/)
01:54:13	164007/164007	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:51%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/smiling-mature-businessman-standing-alone-in-an-of-GQBLE64.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/smiling-mature-businessman-standing-alone-in-an-of-GQBLE64.jpg	(from https://kit.baliniz.com/payze/about/)
01:54:16	127938/127938	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:38%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/caucasian-businessman-standing-and-smile-in-meetin-GQBLE64.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/caucasian-businessman-standing-and-smile-in-meetin-GQBLE64.jpg	(from https://kit.baliniz.com/payze/about/)
01:54:17	144375/144375	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:48%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/portrait-of-content-redheaded-businesswoman-with-d-EYLN464.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/portrait-of-content-redheaded-businesswoman-with-d-EYLN464.jpg	(from https://kit.baliniz.com/payze/about/)
01:54:18	20713/20713	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.css?ver=11.6.16	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min430c.css	(from https://kit.baliniz.com/payze/about/)
01:54:18	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b6cdef-4d7%22	https://kit.baliniz.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://kit.baliniz.com/payze/about/)
01:54:18	2075/2075	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/progress-bar.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/progress-barc141.js	(from https://kit.baliniz.com/payze/about/)
01:54:19	3652/3652	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/pie-chart.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/pie-chartc141.js	(from https://kit.baliniz.com/payze/about/)
01:54:20	199270/199270	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/chartjs/chart.min.js?ver=3.9.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/chartjs/chart.mina560.js	(from https://kit.baliniz.com/payze/about/)
01:54:21	2005/2005	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/accordion.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/accordionc141.js	(from https://kit.baliniz.com/payze/about/)
01:54:22	1908/1908	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/team.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/teamc141.js	(from https://kit.baliniz.com/payze/about/)
01:54:24	42588/42588	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.js?ver=11.6.16	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min430c.js	(from https://kit.baliniz.com/payze/about/)
01:54:24	146367/146367	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20May%202023%2016:29:59%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-837.css?ver=1683476999	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-8378f2f.css	(from https://kit.baliniz.com/payze/services/)
01:54:26	42326/42326	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:26%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/837	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/837.json	(from https://kit.baliniz.com/payze/services/)
01:54:27	2327/2327	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:27%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fservices%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed61d7.json	(from https://kit.baliniz.com/payze/services/)
01:54:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:54:28%20GMT	https://kit.baliniz.com/payze/?p=837	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/index0c04.html	(from https://kit.baliniz.com/payze/services/)
01:54:28	2379/2379	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:54:28%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fservices%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed2bce	(from https://kit.baliniz.com/payze/services/)
01:54:28	114202/114202	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20May%202023%2008:34:03%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-852.css?ver=1683448443	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-8521556.css	(from https://kit.baliniz.com/payze/team/)
01:54:30	30579/30579	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:30%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/852	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/852.json	(from https://kit.baliniz.com/payze/team/)
01:54:31	2307/2307	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:31%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fteam%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embedafcf.json	(from https://kit.baliniz.com/payze/team/)
01:54:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:54:31%20GMT	https://kit.baliniz.com/payze/?p=852	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/index914d.html	(from https://kit.baliniz.com/payze/team/)
01:54:32	2359/2359	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:54:32%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fteam%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed56ca	(from https://kit.baliniz.com/payze/team/)
01:54:33	141917/141917	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:36%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/beautiful-asian-businesswoman-confidently-smiling-K5YDMAT.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/beautiful-asian-businesswoman-confidently-smiling-K5YDMAT.jpg	(from https://kit.baliniz.com/payze/team/)
01:54:35	172626/172626	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:41%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/causal-young-two-businessman-looking-camera-and-fr2-HKGJN28.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/causal-young-two-businessman-looking-camera-and-fr2-HKGJN28.jpg	(from https://kit.baliniz.com/payze/team/)
01:54:38	108529/108529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:53%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/young-businesswoman-in-office-room-portrait-shot-NZ4P96B.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/young-businesswoman-in-office-room-portrait-shot-NZ4P96B.jpg	(from https://kit.baliniz.com/payze/team/)
01:54:41	101728/101728	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2003:28:39%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/causal-young-two-businessman-looking-camera-and-fr-HKGJN28.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/causal-young-two-businessman-looking-camera-and-fr-HKGJN28.jpg	(from https://kit.baliniz.com/payze/team/)
01:54:43	83050/83050	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20May%202023%2014:41:54%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-873.css?ver=1683816114	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-873bd29.css	(from https://kit.baliniz.com/payze/faq/)
01:54:44	47810/47810	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:44%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/873	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/873.json	(from https://kit.baliniz.com/payze/faq/)
01:54:45	2302/2302	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:45%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Ffaq%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embedca97.json	(from https://kit.baliniz.com/payze/faq/)
01:54:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:54:45%20GMT	https://kit.baliniz.com/payze/?p=873	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/indexcc82.html	(from https://kit.baliniz.com/payze/faq/)
01:54:46	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:54:46%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Ffaq%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed421d	(from https://kit.baliniz.com/payze/faq/)
01:54:48	69615/69615	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20May%202023%2012:50:23%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-878.css?ver=1683463823	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-8787148.css	(from https://kit.baliniz.com/payze/pricing/)
01:54:49	35529/35529	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:50%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/878	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/878.json	(from https://kit.baliniz.com/payze/pricing/)
01:54:50	2322/2322	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:51%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fpricing%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed7df0.json	(from https://kit.baliniz.com/payze/pricing/)
01:54:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:54:51%20GMT	https://kit.baliniz.com/payze/?p=878	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/index411c.html	(from https://kit.baliniz.com/payze/pricing/)
01:54:52	2374/2374	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:54:52%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fpricing%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed1998	(from https://kit.baliniz.com/payze/pricing/)
01:54:52	50226/50226	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20May%202023%2007:40:09%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-889.css?ver=1683531609	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-8893af7.css	(from https://kit.baliniz.com/payze/blog/)
01:54:53	41618/41618	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:54%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/889	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/889.json	(from https://kit.baliniz.com/payze/blog/)
01:54:54	2307/2307	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:55%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fblog%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed295e.json	(from https://kit.baliniz.com/payze/blog/)
01:54:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:54:55%20GMT	https://kit.baliniz.com/payze/?p=889	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/indexf45d.html	(from https://kit.baliniz.com/payze/blog/)
01:54:56	2359/2359	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:54:56%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fblog%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed8abd	(from https://kit.baliniz.com/payze/blog/)
01:54:58	152758/152758	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:15:38%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/young-man-listening-to-bank-manager-e1655014538972.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/young-man-listening-to-bank-manager-e1655014538972.jpg	(from https://kit.baliniz.com/payze/blog/)
01:54:58	117036/117036	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:54:58%20GMT	https://kit.baliniz.com/payze/category/payment/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/category/payment/index.html	(from https://kit.baliniz.com/payze/blog/)
01:54:59	117048/117048	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:54:59%20GMT	https://kit.baliniz.com/payze/category/financial/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/category/financial/index.html	(from https://kit.baliniz.com/payze/blog/)
01:55:00	117155/117155	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:55:00%20GMT	https://kit.baliniz.com/payze/category/invest/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/category/invest/index.html	(from https://kit.baliniz.com/payze/blog/)
01:55:01	146303/146303	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:55:01%20GMT	https://kit.baliniz.com/payze/2022/06/09/federal-bank-will-cooperate-with-all-online-payment-platforms/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/2022/06/09/federal-bank-will-cooperate-with-all-online-payment-platforms/index.html	(from https://kit.baliniz.com/payze/blog/)
01:55:01	114602/114602	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:15:22%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/close-up-of-payment-with-cell-phone-e1655014522575.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/close-up-of-payment-with-cell-phone-e1655014522575.jpg	(from https://kit.baliniz.com/payze/blog/)
01:55:01	146301/146301	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:55:01%20GMT	https://kit.baliniz.com/payze/2022/06/09/the-place-to-share-your-financial-success-is-by-joining-payze/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/2022/06/09/the-place-to-share-your-financial-success-is-by-joining-payze/index.html	(from https://kit.baliniz.com/payze/blog/)
01:55:02	982/982	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279a84bcfc7503e422e4fbd2d89c5d9c1%22	https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/feed/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/feed/index.html	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:03	58679/58679	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20May%202023%2012:17:03%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-492.css?ver=1683548223	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-4924b37.css	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:04	38446/38446	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:55:04%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/posts/492	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/posts/492.json	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:06	2833/2833	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:55:06%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2F2022%2F06%2F09%2Fnewest-saas-payment-platform-can-raise-15-million-annually%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed0dc0.json	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:55:07%20GMT	https://kit.baliniz.com/payze/?p=492	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/index9982.html	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:07	2914/2914	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:55:07%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2F2022%2F06%2F09%2Fnewest-saas-payment-platform-can-raise-15-million-annually%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed1e4d	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:10	120136/120136	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:15:30%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/man-processing-online-payment-while-shopping-online-e1655014530382.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/man-processing-online-payment-while-shopping-online-e1655014530382.jpg	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:12	37187/37187	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/goodshare/goodshare.min.js?ver=6.1.5	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/goodshare/goodshare.minb5e1.js	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:12	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jan%202023%2009:00:43%20GMT	https://kit.baliniz.com/payze/wp-includes/js/comment-reply.min.js?ver=6.2.2	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-includes/js/comment-reply.min3781.js	(from https://kit.baliniz.com/payze/2022/06/09/newest-saas-payment-platform-can-raise-15-million-annually/)
01:55:14	8138/8138	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20May%202023%2002:12:51%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-1110.css?ver=1683511971	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-11104322.css	(from https://kit.baliniz.com/payze/404-page/)
01:55:15	6137/6137	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:55:16%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/1110	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/1110.json	(from https://kit.baliniz.com/payze/404-page/)
01:55:16	2327/2327	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:55:17%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2F404-page%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed2461.json	(from https://kit.baliniz.com/payze/404-page/)
01:55:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:55:17%20GMT	https://kit.baliniz.com/payze/?p=1110	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/indexc3cc.html	(from https://kit.baliniz.com/payze/404-page/)
01:55:18	2379/2379	---M-Z	200	added ('OK')	text/xml	date:Sun,%2023%20Jul%202023%2023:55:18%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2F404-page%2F&format=xml	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embede1cc	(from https://kit.baliniz.com/payze/404-page/)
01:55:18	45704/45704	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20May%202023%2007:40:30%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-948.css?ver=1683531630	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-9482cc5.css	(from https://kit.baliniz.com/payze/contact/)
01:55:19	33159/33159	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:55:20%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/948	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/948.json	(from https://kit.baliniz.com/payze/contact/)
01:55:20	2322/2322	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:55:20%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fcontact%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embedf114.json	(from https://kit.baliniz.com/payze/contact/)
